Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.142203,0.076672,0.187833,0.040092,-0.239505,0.0474,2
-0.253714,-0.387196,0.028367,0.000154,-0.108942,-0.041991,2
-0.322517,-0.467631,-0.241613,-0.068507,0.211563,0.088524,2
-0.203284,-0.302851,-0.185838,-0.005646,0.373728,0.174836,2
-0.047037,-0.151364,-0.073401,0.111235,0.248825,0.182825,2
0.007638,0.04162,-0.020082,0.193898,0.09111,0.148935,2
0.162376,-0.082529,0.173742,0.124495,0.010047,0.187346,2
0.319955,-0.216645,0.419347,0.053744,-0.064821,0.108683,2
0.373232,-0.366525,0.478066,0.083244,-0.138067,0.070901,2
0.169731,-0.336478,0.246528,0.044713,-0.058442,0.090228,2
-0.007547,-0.2284,0.093774,-0.059843,-0.012434,0.104193,2
-0.048036,-0.25805,0.070022,-0.041879,0.122541,0.15003,2
-0.051431,-0.213759,-0.095552,-0.083457,0.126314,0.159049,2
-0.039754,-0.101875,-0.078702,-0.09122,0.04665,0.14308,2
