SampleTimeFine,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
30925929,-0.222254,-0.043752,0.03812,0.401329,-0.140017,0.18214,0.125126,-0.351885,0.14615,1
30959263,-0.16654,-0.04121,0.008678,0.297019,-0.197099,0.162621,0.256889,-0.306917,0.128139,1
30992597,-0.2356,0.008776,0.069984,0.147703,0.246329,0.065626,0.253602,-0.295358,0.097565,1
31025931,-0.282336,-0.003853,0.065512,0.081088,0.043785,0.201037,0.585145,-0.226369,0.195058,1
31059265,-0.194937,0.003575,0.114021,-0.083294,0.077161,0.074811,0.839826,-0.14953,0.262366,1
31092599,-0.155077,-0.100265,0.170862,-0.177704,0.175678,0.158382,0.572164,-0.120674,0.272756,1
31125933,-0.315122,-0.17937,0.124413,-0.232592,0.178055,0.057592,0.223761,-0.011889,0.161234,1
31159267,-0.307232,-0.190473,0.027056,-0.261583,0.129789,-0.025471,0.090242,0.021204,0.027215,1
31192601,-0.279002,-0.153754,0.17054,-0.266451,0.187773,-0.023058,0.196509,0.028934,0.149761,1
31225935,-0.12923,-0.095036,0.257608,-0.245449,0.119263,-0.114568,-0.070864,-0.047013,0.285888,1
31259269,-0.005102,-0.030305,0.196806,-0.242297,0.041588,-0.144443,0.091522,-0.152845,0.304881,1
31292603,-0.025562,-0.005868,0.15094,-0.235013,-0.097515,-0.17606,-0.126216,-0.293875,0.132665,1
31325937,-0.016518,-0.073199,0.251242,-0.029372,0.159818,-0.142409,-0.622266,0.01446,0.061641,1
31359271,0.085028,0.00937,0.207279,-0.1275,0.413707,0.035922,-0.353945,0.424839,0.019675,1
31392605,0.162938,-0.067413,0.128668,-0.104162,-0.079216,0.245534,0.419144,0.14793,0.15006,1
31425939,0.034411,-0.074054,0.056948,-0.002847,-0.036879,-0.035239,-0.745217,0.227072,0.134733,1
31459273,-0.006086,-0.068661,0.187921,0.04138,0.012741,0.179883,-0.236877,-0.106014,0.054235,1
31492607,-0.258353,0.095968,0.150292,0.033804,-0.106114,0.132431,-0.235727,-0.313737,0.125571,1
31525941,-0.489634,0.101319,0.174211,0.035095,-0.267048,0.227005,-0.17418,-0.293227,0.122963,1
31559275,-0.42703,0.032875,0.161177,0.005582,-0.229948,0.25851,-0.18088,-0.224187,0.21824,1
31592609,-0.191377,0.031756,0.150931,-0.005354,-0.281265,0.148268,0.451925,-0.242401,0.259174,1
31625943,-0.204182,0.093512,0.122619,0.018171,-0.220218,0.033308,0.465011,0.02629,0.219313,1
31659277,0.051355,0.090808,0.163956,0.251368,-0.630608,-0.001444,0.62762,0.081541,0.228393,1
31692611,0.19147,0.139845,-0.000942,0.228841,-0.567537,0.24808,0.714915,0.093135,0.29226,1
31725945,-0.022201,0.11448,-0.083202,-0.250246,-0.087787,-0.180987,0.630759,0.145699,0.170432,1
31759279,-0.174991,0.000849,-0.032295,-0.137644,0.073544,-0.151466,0.449411,-0.447559,-0.212541,1
31792613,-0.625027,0.104552,0.126715,0.113382,0.085049,0.027287,-0.057786,-0.244556,-0.065813,1
31825947,-0.632174,0.149935,0.137076,-0.000388,-0.193329,0.1642,-0.002852,-0.291983,0.045347,1
31859281,-0.46179,0.227631,0.06206,-0.18866,-0.384383,-0.065026,-0.033693,-0.297094,0.019078,1
31892615,-0.256944,0.143784,0.062035,0.089634,-0.387505,0.218163,-0.47979,-0.238844,-0.047379,1
31925949,0.170963,0.102407,0.095343,0.027051,-0.141172,0.084992,-0.378791,-0.274207,0.040006,1
31959283,0.059493,0.083973,0.125897,-0.026614,-0.252626,0.10012,-0.133892,-0.148468,0.190969,1
31992617,0.064935,0.157428,0.141901,-0.078086,-0.250882,0.001915,0.003021,0.131229,0.163335,1
32025951,0.20148,0.187877,0.086795,-0.06491,-0.339797,-0.055029,-0.016933,0.233219,0.118205,1
32059285,0.225038,0.166084,0.069244,-0.136667,-0.342003,-0.099715,-0.10761,0.209913,0.074521,1
32092619,0.240157,0.091277,0.087975,-0.224902,-0.4024,0.059627,-0.270271,0.226491,-0.03004,1
32125953,0.192327,-0.062539,0.336704,-0.246875,-0.424644,0.460708,-0.301379,0.245044,0.266546,1
32159287,0.259019,0.031121,0.220437,-0.225897,-0.390669,0.332241,-0.460611,0.156198,0.19908,1
32192621,0.488729,0.166215,-0.051801,-0.122639,-0.62727,0.028913,-0.481992,-0.01838,-0.030998,1
32225955,0.412739,0.246552,-0.126121,-0.093663,-0.241823,-0.274397,-0.337529,-0.308993,-0.070203,1
32259289,-0.02617,0.240072,0.085726,-0.001357,-0.171236,-0.095714,-0.237421,-0.803067,0.120061,1
32292623,-0.611077,0.214916,0.343097,0.039574,-0.099969,0.192342,-0.334556,-0.873271,0.232227,1
32325957,-1.023436,0.164475,0.315008,-0.094767,0.09092,0.296968,-0.207036,-0.507619,0.203403,1
32359291,-0.721178,0.10672,0.125657,-0.315988,-0.00583,0.176313,0.22508,-0.214483,0.188313,1
32392625,-0.29646,-0.014726,-0.022722,-0.393007,-0.215223,0.065916,0.382514,-0.147399,0.08431,1
32425959,-0.102092,-0.021745,-0.055486,-0.390523,-0.255862,0.000921,0.413915,0.116567,0.033911,1
32459293,-0.084365,-0.125378,0.140948,-0.272599,-0.16725,-0.061753,-0.099033,0.368499,-0.156336,1
32492627,0.004615,-0.065195,0.219875,-0.186332,0.27717,0.261021,0.67371,0.371499,0.309204,1
32525961,0.129108,-0.028942,0.166575,-0.229067,-0.016248,-0.095207,0.244629,0.195697,0.177093,1
32559295,0.119005,-0.11085,0.038095,-0.210995,0.210279,-0.09075,0.011481,0.221291,0.279268,1
32592629,0.191296,-0.235152,-0.102144,-0.073825,0.226357,-0.037179,0.542708,0.207423,0.196771,1
32625963,-0.040904,-0.276291,-0.06929,0.036265,0.21887,-0.073246,0.053841,0.150372,-0.125278,1
32659297,-0.145909,-0.208821,-0.006313,0.253267,0.086732,0.034938,0.105842,0.136836,0.02323,1
32692631,-0.125161,-0.121902,-0.048622,0.522209,0.182984,0.008249,0.154119,0.054809,-0.045749,1
32725965,-0.082043,-0.089781,-0.007806,0.4731,0.296465,-0.133821,0.003293,0.116877,-0.027713,1
32759299,-0.196779,-0.191805,0.005757,0.248773,0.336346,-0.154882,-0.098009,0.117801,-0.062129,1
32792633,-0.00975,-0.359229,-0.096907,0.353429,0.285609,0.060178,-0.085127,0.140396,-0.034571,1
32825967,0.205931,-0.430311,0.098748,0.232393,0.332097,0.093938,-0.223466,0.161546,0.075165,1
32859301,0.161092,-0.397479,0.397636,0.272394,0.26977,0.186405,-0.166303,0.003568,0.448727,1
32892635,-0.07288,-0.160063,0.488827,0.272294,0.164693,0.173246,-0.129817,-0.214318,0.521914,1
32925969,-0.346581,0.018331,0.321172,0.245537,-0.070833,0.031977,-0.139158,-0.258571,0.263126,1
32959303,-0.406422,-0.07134,0.107424,0.196697,-0.126063,-0.025344,0.091189,-0.17029,0.170598,1
32992637,-0.362127,-0.162597,-0.036742,0.235543,-0.298096,0.069419,0.381858,-0.006731,0.027411,1
33025971,-0.281675,-0.126011,-0.014251,0.216883,-0.385158,0.091936,0.114485,0.291783,-0.125477,1
33059305,-0.270662,-0.125007,0.11915,0.207547,-0.464433,0.193125,0.117261,0.471556,-0.104077,1
33092639,-0.262314,-0.148204,0.136707,0.212887,-0.558829,0.349461,0.20317,0.388447,0.014182,1
33125973,-0.216019,-0.059701,0.174959,0.28285,-0.441755,0.370655,0.183473,0.497654,-0.011074,1
33159307,-0.135519,-0.04418,0.095156,0.234032,-0.322686,0.180318,0.496603,0.262792,0.160039,1
33192641,-0.160259,-0.020141,0.073693,0.015299,-0.299035,0.099541,0.23514,0.122899,0.041619,1
33225975,-0.264422,0.003666,0.005643,-0.049581,-0.051724,0.063166,0.126762,-0.074696,0.038347,1
33259309,-0.257991,-0.055446,-0.025858,-0.00681,0.102772,0.04957,0.310006,-0.324051,0.109611,1
33292643,-0.303772,-0.035594,-0.085743,-0.165736,0.217261,-0.201484,0.271127,-0.421704,0.009979,1
33325977,-0.437107,-0.055043,-0.167686,-0.188656,0.180039,-0.259624,0.229336,-0.305426,-0.078347,1
33359311,-0.329157,-0.201107,-0.142979,-0.204179,0.304502,-0.201839,0.426178,-0.121073,0.031344,1
33392645,-0.092907,-0.311821,0.054017,-0.250859,0.276585,-0.131146,0.133405,-0.008311,0.177496,1
33425979,0.082322,-0.21026,0.23864,-0.171782,0.321376,-0.006755,0.183097,0.104002,0.296574,1
33459313,0.237705,-0.118839,0.404284,0.00554,0.301088,0.170432,-0.096141,0.150172,0.376396,1
33492647,0.328488,-0.103053,0.495741,0.079143,0.561396,0.083872,0.022434,0.25789,0.622556,1
33525981,0.184814,-0.037581,0.466619,0.54345,0.068961,0.348121,-0.351291,-0.089536,0.455479,1
33559315,-0.157185,0.116809,0.332127,0.53631,0.012592,0.225501,-0.138775,-0.104069,0.264166,1
33592649,-0.475764,0.008207,0.061792,0.120708,-0.129021,-0.065004,-0.210071,-0.305284,-0.006909,1
33625983,-0.51892,-0.047481,-0.096071,0.31319,-0.029892,0.066838,0.30103,-0.241407,0.020547,1
33659317,-0.536126,-0.111666,-0.087366,0.210516,0.00643,0.082156,0.205537,-0.075935,-0.154736,1
33692651,-0.32909,-0.106104,0.014699,0.076902,-0.021761,0.127123,-0.155599,0.107867,-0.246636,1
33725985,-0.072337,-0.120452,0.199774,0.055199,-0.514438,0.401924,-0.473982,0.128418,0.018068,1
33759319,0.116765,-0.050125,0.267522,-0.135246,-0.401406,0.208055,-0.376694,0.198739,0.05511,1
33792653,-0.099172,-0.055488,0.320889,0.047995,-0.333925,0.278671,-0.52307,0.312112,-0.041419,1
33825987,-0.04328,-0.020692,0.192534,0.401045,-0.218586,0.192772,0.040881,0.044977,0.243429,1
33859321,-0.28184,-0.020488,0.077539,0.245885,-0.873406,0.172039,0.676396,-0.173451,0.360645,1
33892655,-0.469079,-0.102571,-0.039497,0.191148,-0.733974,0.4234,1.066428,-0.376912,0.442369,1
33925989,-0.246376,-0.242079,0.13635,0.139403,-1.021889,-0.24731,0.684413,-0.35339,0.552257,1
33959323,-0.230622,-0.229771,-0.103916,0.106044,0.535817,-0.176944,1.238144,-0.196366,0.053322,1
33992657,-0.188129,-0.224451,0.265283,0.147287,0.395061,0.038573,-0.123619,0.097594,0.289922,1
34025991,0.129117,-0.104593,0.184529,0.171161,0.599772,-0.038856,0.25147,0.081123,0.283711,1
34059325,0.052428,-0.188408,0.199689,0.010734,0.286437,0.04915,-0.09066,0.171888,0.177598,1
34092659,0.12212,-0.085861,0.012325,0.186369,-0.101864,0.08569,-0.05178,0.079979,0.02898,1
34125993,0.046066,-0.098246,0.086479,0.234833,0.459693,0.071295,-0.173127,0.006951,0.094292,1
34159327,-0.050181,-0.153166,0.083721,0.123302,0.234516,-0.062359,-0.241741,0.079556,-0.064314,1
34192661,-0.027944,-0.177544,0.07485,0.297352,-0.041856,0.003204,-0.438605,0.11539,-0.003642,1
34225995,0.054556,-0.098219,0.2075,0.348546,-0.160769,0.122932,-0.6175,0.128981,-0.088469,1
34259329,-0.030965,-0.08463,0.145459,0.072469,-0.087181,0.040979,-0.529174,0.137011,-0.02162,1
34292663,-0.048716,-0.095478,0.137003,-0.009053,-0.182019,0.087104,-0.277662,-0.046601,0.056269,1
34325997,-0.157388,-0.101657,0.008076,-0.149368,-0.186583,0.036864,-0.030425,-0.24714,0.076571,1
34359331,-0.188513,-0.123552,0.022504,-0.196957,-0.152209,-0.022459,-0.269009,-0.172398,-0.141708,1
34392665,-0.044941,-0.13007,0.004937,-0.1624,-0.416438,-0.007273,0.640396,0.255081,0.216542,1
34425999,-0.063771,-0.213609,0.069254,-0.205441,-0.1033,-0.026622,0.458866,0.243725,0.374802,1
34459333,-0.146334,-0.091664,0.107774,-0.126057,-0.071067,-0.043841,0.219133,-0.121376,0.119033,1
34492667,-0.134884,0.037647,0.118862,-0.128655,0.145177,-0.136516,0.297552,-0.076744,0.123943,1
34526001,-0.281806,0.001273,0.099819,-0.244469,0.436531,-0.093899,0.495753,-0.071101,0.217313,1
34559335,-0.237164,-0.054463,0.128894,0.009835,0.575483,0.024159,0.450454,-0.050712,0.253977,1
34592669,-0.161687,-0.023941,0.172548,0.092517,0.126691,0.123603,0.275332,-0.035171,0.202991,1
34626003,-0.134924,-0.006759,0.181426,0.034159,-0.088138,0.12298,0.150342,-0.0103,0.201385,1
34659337,-0.114517,-0.015218,0.149558,-0.009379,0.025532,0.114113,0.203564,-0.0257,0.236194,1
34692671,-0.146846,-0.003232,0.177162,-0.095239,0.104573,0.058582,0.003648,-0.021177,0.151374,1
34726005,-0.082649,-0.013284,0.109986,-0.103265,-0.056209,0.081741,0.058186,-0.077858,0.166842,1
34759339,-0.099882,-0.036332,0.139171,-0.193336,-0.079337,-0.032307,-0.158054,-0.083674,0.078338,1
34792673,-0.091032,-0.072968,0.168178,-0.234389,-0.069542,-0.02903,-0.199293,-0.0835,0.14674,1
34826007,-0.06721,-0.043621,0.158006,-0.221811,-0.117538,0.020487,-0.251704,-0.156514,0.12979,1
34859341,-0.028559,0.029829,0.152864,-0.095293,-0.104748,0.08272,-0.165199,-0.121496,0.172626,1
34892675,0.041848,0.024865,0.152493,-0.047503,-0.171644,0.051153,-0.15165,-0.120516,0.171941,1
34926009,0.123825,0.024594,0.083903,0.092016,-0.149685,0.04312,-0.112858,-0.066738,0.170192,1
34959343,0.06689,-0.025622,0.034859,0.083889,-0.136835,-0.027874,-0.913576,-0.305147,-0.495494,1
34992677,0.303225,0.004279,0.039496,0.644127,-0.530754,0.377676,-0.123371,0.055608,0.105811,1
35026011,0.336406,0.016049,0.031721,0.320472,0.074465,0.118727,0.01933,-0.112736,0.2356,1
35059345,-0.036073,-0.014911,0.208445,0.476553,-0.172215,0.148591,-0.333631,-0.105336,0.06993,1
35092679,0.065427,0.025041,0.098406,0.505113,-0.23024,0.17499,0.049699,0.008176,0.172555,1
35126013,-0.092615,-0.057842,0.053751,0.482739,-0.291367,0.190286,0.07266,-0.067144,0.153004,1
35159347,-0.099807,-0.101259,0.043903,0.321284,-0.185022,0.168145,0.203546,-0.018043,0.107076,1
35192681,-0.045138,-0.082661,0.111879,0.198296,-0.225163,0.176622,0.131814,0.012955,0.208395,1
35226015,0.010356,-0.0767,0.061347,0.130614,-0.164042,0.10086,-0.086724,-0.009264,0.075706,1
35259349,0.137927,-0.040655,0.081312,0.086521,-0.052318,0.054526,0.054386,-0.128117,0.223522,1
35292683,0.019592,-0.086802,0.062577,0.086608,-0.074501,0.058558,-0.317003,-0.22255,0.055113,1
35326017,-0.079478,-0.097163,0.082385,0.092276,0.094833,0.029737,0.022293,-0.047575,0.154212,1
35359351,-0.094518,-0.065442,0.093161,0.082411,0.039559,0.073336,0.024024,-0.198011,0.12841,1
35392685,-0.13854,-0.061837,0.138851,0.059154,0.121365,0.041883,0.282672,-0.157108,0.26458,1
35426019,-0.198024,-0.09436,0.145952,0.215733,0.236602,0.109863,-0.103561,-0.108604,0.079023,1
35459353,-0.107811,-0.080093,0.123547,0.194048,-0.039963,0.094939,0.138549,0.056806,0.184734,1
35492687,-0.111417,-0.058098,0.107552,0.108838,0.098733,0.033665,0.197182,-0.025915,0.154012,1
35526021,-0.228634,-0.02772,0.18614,0.037556,-0.084791,0.159359,0.180003,-0.074663,0.17924,1
35559355,-0.317794,-0.043271,0.143293,0.095008,-0.029642,0.121527,0.24099,0.00749,0.125256,1
35592689,-0.296649,-0.133927,0.069447,-0.022483,-0.004221,0.053443,0.131922,0.09838,0.052953,1
35626023,-0.102987,-0.115366,0.093191,-0.059408,0.020303,0.010809,0.183685,0.179984,0.153515,1
35659357,-0.107902,-0.053331,0.01053,-0.126477,0.077528,-0.000566,0.186046,-0.053336,0.048259,1
35692691,-0.26961,-0.087996,0.138609,-0.16471,0.062906,0.034812,0.146601,-0.08367,0.168832,1
35726025,-0.268938,-0.007613,0.141146,-0.147395,0.091612,0.06356,0.183212,-0.167486,0.15301,1
35759359,-0.305268,-0.047285,0.111576,-0.207354,0.089643,0.040809,0.168881,-0.1332,0.171604,1
35792693,-0.25791,-0.034425,0.099263,-0.179172,0.051698,0.054081,0.178794,-0.173565,0.147043,1
35826027,-0.15539,-0.017148,0.135233,-0.181792,0.087478,0.011052,0.081682,-0.089004,0.16239,1
35859361,-0.030471,-0.038121,0.137503,-0.141955,0.115325,-0.030902,0.10287,-0.016958,0.150527,1
35892695,0.015895,-0.050922,0.086696,-0.03471,0.060248,0.02102,0.063804,0.027806,0.150705,1
35926029,0.071506,-0.062545,0.052697,0.060814,0.046469,0.052218,-0.022235,0.047846,0.103798,1
35959363,0.029318,-0.049539,0.085862,0.167038,-0.044476,0.043629,0.003932,0.026441,0.137365,1
35992697,0.020638,-0.032814,0.088099,0.205914,-0.136425,0.097786,-0.058656,-0.028913,0.113643,1
36026031,-0.040415,-0.029744,0.106325,0.257986,-0.104202,0.10615,-0.128359,-0.047368,0.099336,1
36059365,-0.061347,-0.058309,0.132644,0.192484,-0.123671,0.101472,-0.164096,-0.116194,0.142159,1
36092699,-0.059566,-0.04563,0.144052,0.244095,-0.099105,0.134151,-0.167076,-0.154613,0.173434,1
36126033,-0.052214,0.005238,0.122373,0.105671,-0.064712,0.033019,-0.173259,-0.161803,0.125368,1
36159367,0.009078,-0.032384,0.112531,0.040611,-0.115708,0.067448,-0.136233,-0.146167,0.165837,1
36192701,0.005903,-0.031099,0.114457,0.047914,-0.135907,0.056356,-0.25933,-0.143399,0.062872,1
36226035,0.037069,-0.020959,0.077991,0.046826,-0.12985,0.045146,-0.093523,-0.068948,0.075232,1
36259369,0.092541,-0.026821,0.092592,0.045859,-0.139744,0.039005,0.045007,0.061593,0.204674,1
36292703,-0.040769,-0.02582,0.091691,0.088803,-0.061873,0.076749,-0.219284,-0.066465,0.051297,1
36326037,0.029806,-0.046959,0.039127,0.081466,-0.059593,0.050106,0.03254,-0.052995,0.110688,1
36359371,-0.144811,-0.090113,0.213146,0.087169,0.013814,0.054966,-0.027536,-0.024336,0.20892,1
36392705,-0.127355,-0.00249,0.133656,0.062838,0.034006,0.08218,0.032743,-0.062346,0.124527,1
36426039,-0.173282,-0.000665,0.10027,0.080255,0.0225,0.093287,0.148733,-0.062359,0.095,1
36459373,-0.100993,-0.064491,0.074637,0.047538,0.017662,0.136729,0.108874,-0.129269,0.172126,1
36492707,-0.161238,-0.020481,0.102416,0.102871,-0.023826,0.124591,0.090982,-0.069973,0.111647,1
36526041,-0.174974,-0.028167,0.095058,0.005351,-0.134602,0.066582,0.092972,-0.073085,0.128093,1
36559375,-0.120526,-0.036296,0.106256,-0.04407,-0.058557,0.016043,0.087096,-0.0544,0.131964,1
36592709,-0.08563,-0.053011,0.123382,0.00446,-0.059782,0.081454,0.039757,-0.058903,0.150191,1
36626043,-0.09448,-0.046635,0.114506,-0.022009,-0.054216,0.058889,-0.038166,-0.038097,0.190513,1
36659377,-0.081246,0.011651,0.069426,-0.028419,-0.098411,0.054907,0.221636,0.02035,0.136541,1
36692711,-0.066866,-0.041572,0.058435,-0.001149,-0.020091,0.047118,-0.04679,-0.053646,0.058525,1
36726045,-0.031339,-0.077296,0.069559,-0.020458,0.072903,0.043679,0.083556,-0.008688,0.100548,1
36759379,-0.039416,-0.054312,0.065486,0.069736,0.120622,0.034719,-0.110989,-0.136704,0.106211,1
36792713,-0.011746,0.002841,0.085889,0.121367,0.02176,0.055305,-0.266601,-0.173847,0.002037,1
36826047,0.080112,-0.05545,-0.090652,0.136872,-0.004764,0.030539,0.089658,-0.116418,0.062004,1
36859381,-0.329984,-0.042482,0.146616,-0.269541,0.334713,-0.038527,-0.33634,0.039879,0.160378,1
36892715,-0.988311,0.004698,0.707533,-0.434286,0.138743,0.070445,-0.40614,0.346631,0.243926,1
36926049,-0.616001,0.0339,0.447779,-0.01008,-0.295021,0.381598,-0.095906,0.250226,0.263424,1
36959383,-0.178732,0.106888,-0.043148,0.61619,-0.271893,0.128733,-0.163677,0.204314,-0.061467,1
36992717,0.38717,-0.101029,-0.110188,0.482623,0.16215,-0.104545,-0.189416,-0.027373,-0.201805,1
37026051,0.705953,-0.415726,0.106928,0.653574,0.164349,0.203753,0.076558,-0.230093,0.279495,1
37059385,0.354558,-0.092238,-0.342237,0.753502,0.09451,0.266657,0.147435,-0.455911,0.053539,1
37092719,-0.516493,0.195656,0.059954,-0.183709,0.086764,-0.042029,0.142661,-0.320666,0.070617,1
37126053,-0.391984,0.233725,0.166807,-0.18391,-0.264364,0.141052,0.485646,-0.300662,0.472854,1
37159387,0.385926,0.093779,0.264842,-0.028443,-0.684586,0.171785,0.391018,-0.157609,0.425509,1
37192721,0.700813,0.005145,0.131598,0.256527,-0.859193,0.160263,0.309098,-0.273087,0.262761,1
37226055,0.79423,-0.112459,-0.240009,0.307958,-0.656133,0.05444,0.428693,-0.342863,0.173278,1
37259389,0.523509,-0.012821,-0.355076,0.088418,-0.316986,-0.174531,0.224896,-0.060213,-0.058293,1
37292723,-0.134715,-0.01283,0.093375,-0.121492,-0.366786,0.141382,-0.086066,0.069266,0.172609,1
37326057,-0.154664,-0.01468,0.445318,-0.078533,0.124904,0.040771,-0.139013,0.122649,0.317558,1
37359391,-0.085511,-0.022726,0.411051,0.12089,0.361581,-0.049416,-0.228868,0.11081,0.204811,1
37392725,-0.307877,-0.167092,0.385825,0.362439,0.553452,0.021225,-0.030194,-0.177164,0.269467,1
37426059,-0.481039,-0.230156,0.091264,0.577755,0.401787,0.124795,0.048187,-0.454385,0.115932,1
37459393,-0.679163,-0.085729,-0.398744,0.402806,0.421164,-0.161161,-0.075926,-0.501879,-0.355575,1
37492727,-1.54106,0.195389,0.301155,-0.97601,0.401478,0.01004,-0.337919,0.021073,0.020816,1
37526061,-1.287966,0.022369,0.783072,-0.721414,0.021464,0.1921,-0.153288,0.149188,0.437083,1
37559395,-0.278161,-0.028138,0.500245,0.1276,-0.687398,0.183026,0.078768,0.154845,0.359859,1
37592729,0.881911,-0.026978,-0.008182,0.290144,-0.342318,-0.186567,0.178027,-0.073935,0.196489,1
37626063,2.004808,-0.405407,-0.320065,0.748161,-0.211765,0.059406,0.52283,-0.507374,0.281442,1
37659397,1.528321,-0.347308,-1.170567,0.651679,-0.012307,0.295044,0.085688,-0.245286,-0.427209,1
37692731,-0.42297,-0.122847,0.367745,-0.314158,0.841488,0.789587,-0.908288,0.181191,-0.055947,1
37726065,-1.523524,0.459212,0.927382,0.051033,-0.366142,0.502568,-0.132104,0.064383,0.594083,1
37759399,-0.676064,0.644607,0.439459,-0.156779,-0.491138,-0.010894,0.45649,0.244258,0.460278,1
37792733,0.403879,0.238616,0.220468,0.118601,-1.076015,-0.398857,0.680998,0.201396,0.269886,1
37826067,1.310084,-0.470068,-0.099062,0.427356,-0.931852,-0.470934,0.274653,-0.129161,0.236617,1
37859401,1.221553,-0.631483,-0.607998,0.387864,-0.163656,-0.412892,-0.274067,-0.012773,-0.104884,1
37892735,0.357093,-0.414265,-0.27748,0.26194,0.401344,-0.155663,-0.822558,0.262384,-0.440518,1
37926069,-0.715719,0.052001,0.211555,-0.039686,0.593127,0.196275,-0.65291,-0.06617,-0.217603,1
37959403,-1.409328,0.355931,0.438895,-0.307606,0.305762,0.134201,-0.101051,-0.393439,0.138139,1
37992737,-1.390354,0.166431,0.531268,-0.500526,0.047116,0.096395,0.386605,-0.480266,0.345857,1
38026071,-1.034605,-0.100419,0.37654,-0.47011,-0.176508,0.095837,0.602322,-0.341327,0.474154,1
38059405,-0.606955,-0.192581,0.348945,-0.454222,-0.069217,0.040082,0.348319,0.041444,0.345737,1
38092739,-0.010558,-0.048104,0.199672,-0.377732,0.305365,-0.046645,0.199671,0.22317,0.252638,1
38126073,0.180888,0.10175,0.074046,-0.577584,0.502875,-0.217238,0.361278,0.216277,0.133836,1
38159407,0.05245,0.035225,0.044159,-0.289758,0.516379,0.102691,0.199585,0.270311,-0.031827,1
38192741,-0.027729,-0.009445,0.100524,-0.193126,1.056936,0.082856,0.240635,0.437293,-0.003976,1
38226075,-0.257883,-0.064102,0.140499,-0.015787,1.173718,0.225815,0.31705,0.390373,0.057646,1
38259409,-0.395329,-0.160031,-0.060798,-0.036278,0.743478,0.407885,0.465577,0.247366,-0.018318,1
38292743,-0.62588,-0.253698,-0.079638,-0.066068,-0.010565,0.391577,0.359846,0.182021,-0.162336,1
38326077,-0.8251,-0.173971,-0.061604,-0.275139,0.379997,-0.082834,0.576319,0.018871,-0.18179,1
38359411,-0.772901,0.032297,-0.196096,-0.608597,0.765646,-0.32609,0.700584,-0.121299,-0.053183,1
38392745,-0.402733,0.061392,-0.032338,-0.855,0.460182,-0.187584,0.526547,-0.131389,0.13323,1
38426079,0.197557,-0.017535,0.129311,-0.833463,0.130501,-0.007036,0.153863,-0.083809,0.29875,1
38459413,0.392977,0.027477,0.256884,-0.705995,0.210036,0.084669,-0.174799,-0.146849,0.284392,1
38492747,0.154245,-0.001295,0.253012,-0.386453,0.269648,0.254222,-0.288837,-0.136599,0.36803,1
38526081,0.100936,0.103435,0.030624,0.076519,-0.08196,0.363883,-0.322948,-0.15728,0.067743,1
38559415,0.10915,0.188318,-0.254404,0.234738,-0.267608,0.328111,-0.040289,0.041808,-0.197305,1
38592749,-0.116605,0.012549,-0.105516,0.417927,-0.569717,0.23877,-0.326874,0.189102,-0.164376,1
38626083,-0.518852,-0.264292,0.193861,0.548311,-0.366593,-0.033913,-0.13187,0.102074,-0.045187,1
38659417,-0.732821,-0.317728,0.238481,0.618482,-0.338433,-0.167692,0.083337,0.08196,0.127372,1
38692751,-0.546912,-0.282303,0.20744,0.56673,-0.382317,-0.205594,0.34312,-0.012748,0.149697,1
38726085,-0.142721,-0.253889,0.104321,0.498505,-0.603858,-0.091822,0.339849,-0.200539,0.264066,1
38759419,0.15757,-0.219371,0.113504,0.414646,-0.589142,0.096198,0.326228,-0.387508,0.323074,1
38792753,0.35312,-0.071612,0.131201,0.299615,-0.671608,0.244232,0.02892,-0.536498,0.356211,1
38826087,0.361506,0.089292,0.272657,0.311543,-0.722232,0.279731,0.607473,-0.480206,0.618859,1
38859421,0.042043,0.152835,0.262362,0.447027,-0.652228,0.158886,0.165251,-0.399113,0.371198,1
38892755,0.190034,0.125299,0.108692,0.509869,-0.428679,0.013841,-0.032712,-0.269274,0.264769,1
38926089,0.313525,0.003643,0.042538,0.525778,0.08588,-0.008557,0.002272,-0.175172,0.176754,1
38959423,0.27355,-0.002402,0.015757,0.560947,0.509324,0.025701,-0.04112,-0.026362,0.112357,1
38992757,0.132043,-0.01036,0.092824,0.583602,0.318262,0.054006,-0.147025,0.047758,0.122831,1
39026091,0.145569,0.084655,0.037937,0.563785,-0.000282,0.142469,-0.233913,0.082193,0.099355,1
39059425,0.116686,0.116506,0.167093,0.513238,-0.189103,0.171946,-0.391675,0.116958,0.09643,1
39092759,0.226114,0.0958,0.253891,0.407316,-0.137632,0.201133,-0.484022,0.104113,0.18938,1
39126093,0.3287,0.122137,0.211233,0.401996,-0.235551,0.195915,-0.486223,-0.03515,0.19302,1
39159427,0.333482,0.120457,0.14172,0.366741,-0.211237,0.118189,-0.614484,-0.192471,0.093163,1
39192761,0.226253,0.056142,0.113896,0.259017,-0.320969,0.003406,-0.610908,-0.28073,0.044953,1
39226095,0.069251,-0.02729,0.030069,0.072564,0.105501,-0.013717,-0.580284,-0.363391,-0.018697,1
39259429,-0.126323,-0.073477,0.078904,0.213276,-0.215451,0.095088,-0.423285,-0.414151,0.059668,1
