SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Wrist_Acc_X,D_Wrist_Acc_Y,D_Wrist_Acc_Z,Activity
3915349652,-0.207781,-0.440113,-0.243586,0.684982,-1.181702,-1.337905,0
3915382986,-0.079391,-0.097783,-0.077855,1.061228,-1.094598,-1.639216,0
3915416320,0.090766,-0.1649,-0.040392,1.20003,-1.867894,-2.53062,0
3915449654,0.214483,-0.578464,-0.236629,1.262893,-2.146471,-2.987567,0
3915482988,0.353775,-0.406675,-0.316667,2.873437,-2.367216,-3.452512,0
3915516322,0.35362,-0.110391,-0.002125,2.515038,-1.990351,-3.314508,0
3915549656,0.633325,-0.160899,-0.038595,2.566327,-1.914348,-2.246565,0
3915582990,0.447276,-0.223452,-0.179308,1.797174,-0.726069,-0.663277,0
3915616324,0.208989,-0.015225,-0.212997,0.152564,1.177664,1.144827,0
3915649658,0.136748,0.065222,-0.026518,-1.035445,1.552642,-0.830852,0
3915682992,0.079376,0.055252,0.021935,-2.012558,2.433254,0.202447,0
3915716326,0.322602,0.209917,-0.100166,-2.05017,3.69117,1.037072,0
3915749660,0.390549,0.094991,-0.23355,-3.022969,4.166446,2.171441,0
3915782994,0.306996,0.227072,-0.203752,-2.657928,3.856487,1.349469,0
3915816328,-0.030336,0.269705,-0.022717,-2.30659,2.570233,0.043342,0
3915849662,0.28086,-0.345266,-0.091146,-1.821291,2.285609,0.993864,0
3915882996,0.359611,-0.04263,-0.027447,-1.064664,0.591841,0.929606,0
3915916330,-0.188375,0.009819,-0.039564,-0.248396,-0.315909,2.497811,0
3915949664,-0.098223,-0.309717,-0.067983,0.380909,-1.515577,1.074107,0
3915982998,0.061401,0.094686,0.257671,0.855407,-1.990923,-0.16888,0
3916016332,-0.160193,0.384148,0.034195,0.928258,-1.106239,1.081872,0
3916049666,-0.359269,-0.006741,0.073081,1.560496,-1.505386,-0.304968,0
3916083000,-0.695456,0.17856,0.188591,1.886725,-1.164005,-0.64296,0
3916116334,-1.083373,-0.628732,0.219904,2.163423,-0.648925,-0.90993,0
3916149668,-1.386314,-0.870915,0.518313,1.385204,-1.761529,-3.289826,0
3916183002,-0.917713,-0.222968,0.505094,1.447819,-0.696968,-2.044105,0
3916216336,0.322086,0.964584,0.024745,0.879443,-2.091436,-2.455547,0
3916249670,0.329695,0.347967,-0.475387,0.789954,-2.296605,-3.185742,0
3916283004,0.902001,0.295658,-0.206568,1.278686,0.166088,-2.167334,0
3916316338,1.17604,1.182667,-0.272353,0.164422,-2.329132,-3.744639,0
3916349672,0.60054,0.113502,-0.668965,-0.624248,1.442145,-1.563025,0
3916383006,0.778013,0.455474,-0.305231,-1.258044,1.383095,-0.501772,0
3916416340,-0.220164,-0.426028,-0.275784,-2.53194,1.387472,0.001884,0
3916449674,-0.945485,-1.020123,-0.359661,-3.621439,6.329408,5.109875,0
3916483008,-1.167584,-0.758434,-0.664014,-4.287182,4.947955,4.986668,0
3916516342,-1.108642,0.361343,-0.236745,-3.262476,3.718834,3.327418,0
3916549676,0.573048,1.295109,-0.330056,-1.617551,2.625286,3.176521,0
3916583010,0.613484,1.39134,0.404903,0.733104,-1.779602,0.080262,0
3916616344,0.328132,0.966808,0.58756,1.906848,-2.765133,-0.924522,0
3916649678,0.746493,0.220063,-0.107116,1.937774,-3.103987,-0.420364,0
3916683012,0.512728,-0.308668,-0.155224,2.463768,-4.034277,-1.226812,0
3916716346,0.478113,-0.197273,0.467669,2.675104,-3.561371,-1.170596,0
3916749680,-0.303109,-0.31449,0.788209,2.400231,-2.472636,-0.998992,0
3916783014,0.144074,-0.132842,0.157475,1.947765,-2.711417,-1.514874,0
3916816348,0.01834,0.363582,1.36295,1.988568,-1.375987,-0.166476,0
3916849682,0.224098,0.301697,1.898746,1.643906,-1.393286,-0.817816,0
3916883016,0.863179,0.505342,0.437825,0.479319,-1.725229,0.621597,0
3916916350,-0.143248,0.045409,1.423853,-0.194706,1.889911,3.240511,0
3916949684,-0.417991,-0.225027,1.587608,-0.625592,0.222153,2.046762,0
3916983018,-0.540761,0.149932,1.29258,-1.917747,2.467115,3.540324,0
3917016352,-0.435475,0.727041,1.328343,-2.843946,3.361524,3.949333,0
3917049686,-0.193152,0.155238,0.972869,-3.158618,4.055314,3.221883,0
3917083020,0.110869,0.472893,0.036524,-2.215493,4.184187,0.979053,0
3917116354,0.231334,0.514869,0.213104,-2.018675,4.343095,0.607714,0
3917149688,0.256845,0.177947,0.071373,-1.448506,2.00296,-0.601076,0
3917183022,0.355841,-0.150774,-0.428557,-1.023455,3.40785,0.006543,0
3917216356,0.444194,-0.19416,-0.493359,-0.926956,0.5644,0.152005,0
3917249690,0.420113,0.111116,-0.238707,0.029994,-0.656451,1.118176,0
3917283024,0.140403,-0.191978,0.006501,0.37013,-0.237537,1.088262,0
3917316358,0.3514,0.265329,-0.035382,1.250183,-2.783956,-0.83707,0
3917349692,0.219,0.33001,0.001459,1.620174,-2.414551,-0.472556,0
3917383026,-0.164006,-0.126553,0.162229,1.145116,-2.137594,0.210569,0
3917416360,0.03538,-0.032968,0.204982,1.174918,-3.121657,1.120079,0
3917449694,-0.0467,-0.166386,0.399355,1.310059,-2.773533,0.473146,0
3917483028,-0.048881,0.05468,0.172512,1.181699,-3.354377,0.208114,0
3917516362,-0.066338,-0.053619,0.243576,1.748458,-2.217972,0.379992,0
3917549696,-0.186674,-0.104831,0.390589,1.016024,-1.012351,0.29984,0
3917583030,-0.748368,-0.302006,0.427958,0.747984,-0.933275,-0.377365,0
3917616364,0.284431,0.745011,1.140035,0.515048,1.946131,1.605438,0
3917649698,0.279231,0.717076,1.414704,-1.177664,2.811766,2.541833,0
3917683032,-0.087716,0.144015,2.228018,-2.304728,3.341672,4.065275,0
3917716366,0.378991,0.676741,1.335298,-2.573762,4.047109,3.961872,0
3917749700,0.70869,0.792947,0.982056,-2.863752,4.684904,3.46267,0
3917783034,0.473529,0.868122,0.920423,-2.417385,2.485481,2.384257,0
3917816368,0.406734,0.247666,0.560206,-1.602126,1.662826,0.972376,0
3917849702,0.036759,-0.26044,0.541699,-0.880002,-0.145192,0.281398,0
3917883036,0.094063,-0.067056,0.292634,0.084258,-1.306031,-1.139703,0
3917916370,0.163137,0.179365,0.185793,0.49965,-0.786809,-0.997694,0
3917949704,0.233832,0.712956,0.160972,1.104915,-1.206228,-1.67277,0
3917983038,-0.030815,-0.054773,-0.038228,1.417448,-1.33219,-2.293429,0
3918016372,-0.439383,-0.032122,-0.276004,1.362576,-0.756929,-1.880903,0
3918049706,-0.625553,-0.534028,0.251636,1.515222,-1.235998,-1.058376,0
3918083040,-0.416894,-0.045278,0.018076,1.493341,-2.647966,-1.304335,0
3918116374,-0.578315,-0.251403,-0.454684,2.021147,-1.569617,-0.941708,0
3918149708,-0.15798,-0.188184,0.275033,1.861285,-2.82143,-1.921221,0
3918183042,0.027043,-0.127989,0.21501,1.430082,-2.574495,-0.335127,0
3918216376,0.6695,-0.082985,-0.377687,1.064484,-2.126749,0.033317,0
3918249710,0.398069,-0.077324,-0.077373,1.023016,-1.206325,1.223263,0
3918283044,0.095825,0.148452,0.261577,-0.80752,1.009992,3.343124,0
3918316378,0.261168,0.254798,0.001669,-1.472244,2.666727,2.574968,0
3918349712,0.109135,0.328756,-0.284607,-1.819329,3.762012,2.802419,0
